store;product_name;sku;stock;price
43;"Corretor Postural Hidrol Gg";7898336436159;0;52.39
43;"Tipoia Velpeau Hidro Bilater G";7898336434667;0;34.29
43;"Tipoia Velpeau Hidro Bilater M";7898336434650;0;41.98
43;"Tipoia Velpeau Merc Bilater Gg";7896342452231;0;63.09
43;"Protetor Aur Dogma C/4 Nat";7898047390122;0;14.89
43;"Protetor Aur Silicon Supermedy";7898941767242;0;2.99
43;"Bengala Deficiente Visual Sup";7898944749573;0;59.22
43;"Tipoia Velpeau Hidroli Bilat G";7898336434636;0;32.89
43;"Tipoia Inf Hidrolight Mas M Bi";7898336434629;0;32.89
43;"Muleta Can Dilepe Fixo Preta";7899021837954;0;84.96
43;"Separador De Dedos Siligel G";7898415010270;0;22.89
43;"Separador De Dedos Siligel M";7898415010263;0;23.49
43;"Tubo Fisiopauher Tam.u (Fg-03)";7898415019525;0;28.89
43;"Nylon 2-0Pret 3/8Triang";7898911795787;0;61.09
43;"Nylon 3-0 Preto 3/8 Triang";7898911795831;0;64.19
43;"Triaxin 1G Im Po Sol Inj 3,5Ml";7899640804283;0;34.89
43;"Sab Liq Simple 200Ml Shower Cream";7891150056329;0;10.99
43;"Meia Calc Pon Abert Fem Nat M";7898270181535;0;62.89
43;"Meia Cal Attiva Mc Pa Nat P";7898270181610;0;62.89
43;"Meia Cal Attiva Mc Pa Ne G";7898270181351;0;62.89
43;"Meia Cal Attiva Mc Pa Ne Gg";7898270181436;0;62.89
43;"Meia Cal Attiva Mc Pa Ne M";7898270181511;0;62.89
43;"Meia Cal Attiva Mc Pa Ne P";7898270181597;0;62.89
43;"Meia Cal Attiva Mc Pa Preta G";7898270181382;0;62.89
43;"Meia Cal Attiva Mc Pa Preta G";7898270181467;0;62.89
43;"Meia Cal Attiva Mc Pa Preta M";7898270181542;0;62.89
43;"Meia Cal Attiva Mc Pa Preta P";7898270181627;0;62.89
43;"Meia Cal Attiva Mc Pf Nat G";7898270181412;0;62.59
43;"Meia Cal Attiva Mc Pf Nat Gg";7898270181498;0;62.59
43;"Meia Cal Attiva Mc Pf Nat M";7898270181573;0;62.59
43;"Meia Cal Attiva Mc Pf Nat P";7898270181658;0;62.59
43;"Meia Cal Attiva Mc Pf Ne G";7898270181399;0;62.59
43;"Meia Cal Attiva Mc Pf Ne Gg";7898270181474;0;62.59
43;"Meia Cal Attiva Mc Pf Ne M";7898270181559;0;62.59
43;"Mirtazapina 30Mg C 30Cp Medley";7896422506069;2;173.62
43;"Risperidona 2Mg C 30Cp Medley";7896422504072;0;57.55
43;"Vonau Flash 4Mg C 30Cp";7896112401551;0;95.38
43;"Novamil Ac 2 400G";7896112437833;0;71.79
43;"Novamil Ao 2 400G";7896112437840;0;71.79
43;"Contractubex Spray 100Ml";7896112400547;0;139.61
43;"Meia Cal Attiva Mc Pf Ne P";7898270181634;0;62.59
43;"Meia Cal Attiva Mc Pf Preta G";7898270181429;0;62.59
43;"Meia Cal Attiva Mc Pf Preta Gg";7898270181504;0;62.59
43;"Meia Cal Attiva Mc Pf Preta M";7898270181580;0;62.59
43;"Meia Cal Attiva Mc Pf Preta P";7898270181665;0;62.59
43;"Meia 3/4 Attiva Mc F Pa Nat G";7898270182419;0;44.39
43;"Meia 3/4 Attiva Mc F Pa Ne G";7898270182402;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Pret G";7898270182426;0;43.39
43;"Meia 3/4 Attiva Mc F Pf Nat G";7898270182440;0;44.39
43;"Meia 3/4 Attiva Mc M Marrom G";7898270181672;0;54.59
43;"Meia 3/4 Attiva Mc M Preta G";7898270181689;0;54.59
43;"Meia 3/4 Attiva Mc F Pa Ne Gg";7898270182464;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Pret Gg";7898270182488;0;43.39
43;"Meia 3/4 Attiva Mc F Pf Nat Gg";7898270182501;0;44.39
43;"Meia 3/4 Attiva Mc M Marrom Gg";7898270181696;0;74.35
43;"Meia 3/4 Attiva Mc M Preta Gg";7898270181702;0;74.35
43;"Meia 3/4 Attiva Mc F Pa Ne M";7898270182525;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Pret M";7898270182549;0;43.39
43;"Meia 3/4 Attiva Mc F Pf Nat M";7898270182563;0;44.39
43;"Meia 3/4 Attiva Mc M Marrom M";7898270181719;0;54.59
43;"Meia 3/4 Attiva Mc M Preta M";7898270181726;0;54.59
43;"Meia 3/4 Attiva Mc F Pa Nat P";7898270181290;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Ne P";7898270182587;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Pret P";7898270181306;0;43.39
43;"Meia 3/4 Attiva Mc F Pa Pret P";7898270181320;0;43.39
43;"Meia 3/4 Attiva Mc F Pf Ne P";7898270181313;0;44.39
43;"Meia 3/4 Attiva Mc F Pf Preta P";7898270181337;0;44.39
43;"Meia 3/4 Attiva Mc M Marrom P";7898270181733;0;54.59
43;"Faixa Abdominal Gg Elast 3Gom";7899776138344;0;165.69
43;"Faixa Abdominal Gg Elast 4Gomo";7899776139716;0;181.49
43;"Modelador Bojo Pre Mold A/2 Ch";7899776120226;0;204.40
43;"Soutien C/Bojo Prmold Reg Choc";7899776132281;0;123.79
43;"Soutien C/Bojo Premold Reg Ch";7899776132304;0;123.79
43;"Oximetro/Pulso De Dedo Incoter";7899828223523;0;245.99
43;"Meia 3/4 Attiva Mc M Preta P";7898270181740;0;54.59
43;"Actine Sab Liq 400Ml P Darrow";3282770201826;0;66.49
43;"Condres Ultra C 60Caps";7894916513241;0;279.90
43;"Tala Punh/Polegar Ortoc P Pret";7898422282851;0;48.25
43;"Tala Punh/Polegar Ortoc G Pret";7898422282875;0;71.59
43;"Tala Punho/Pol Ort Esq G Pret";7898422282899;0;48.25
43;"Tala Punho/Pol Ort Esq G Preta";7898422282912;0;48.25
43;"Ninho Cres Prebio 3+800G";7891000282809;2;31.89
43;"Glifage Xr 850Mg 30Cp";7891721201530;5;31.16
43;"Mam Avent 330Ml Petala Transp";8710103871811;0;96.89
43;"Alta D 15.000Ui C 4Caps";7891317003906;3;47.71
43;"Ferrinato 30Caps";7898994813071;0;95.98
43;"Ciclovular Sol Inj Ampx1Ml Uni";7896006252856;0;18.64
43;"Desvenlafax  50Mg 30Cpr Med C1";7896422503990;0;108.62
43;"Toleriane Limp Hidratant 200Ml";3337875570404;0;79.09
43;"Loc Hid Nutri S Perf 200Ml Dar";3282770205817;0;46.19
43;"Sabonte Barra Nutriol Darrow";3282770201659;0;32.20
43;"Sab Liq Nutriol 140Ml Darrow";3282770201673;0;44.79
43;"Prudence Extra Gde Ultra Sensi";7898079000433;0;6.19
43;"Atenolol 25Mg 30Cp Neo Quimica";7896714262031;0;5.10
43;"Hidroclorot 25Mg 30Cp Medq";7896862918583;0;4.02
43;"Assent Pneumatico Mercur 130Kg";7896342412068;0;179.89
43;"Cadeira De Banho Cds Higienica";7898207470268;0;229.99
43;"Sonda Asp.traqueal Mark Med";7898430461514;0;9.69
43;"Calha Ant Equino Dil Dir.35/37";7899021814894;0;236.81
43;"Suporte Neop C/Bolsa P/Gelo Pr";7898415016081;0;138.60
43;"Helpfix Fixador P/Sonda C/10";7897018530086;0;45.89
43;"Modelador S/ Pernas";7899776115260;0;174.99
43;"Cinta Cintura Alta 1/2Perna Al";7899776104653;0;177.80
43;"Cinta Cintura Alta 1/2Perna Al";7899776104660;0;177.80
43;"Sof D 2.000Ui 30Caps";7891158104008;0;43.05
43;"Sof D 1.000Ui 30Caps";7891158103964;0;36.69
43;"Sof D 50.000Ui 4Caps";7891158104138;0;67.60
43;"Tolrest 100Mg 30Cp C1";7896181916475;0;146.79
43;"Glucoleader Aparelho Vitamedic";4711200722451;0;59.90
43;"Dexametasona Crm 10G Gener Teu";7896112101352;0;10.23
43;"Apoio De Costa C/ Gomos Conf";7898081241404;0;155.69
43;"Ac.acetils 500Mg C 10Cp Cimed";7896523226729;0;3.02
43;"Glimepirida 1Mg C 30Cp Neo";7896714237268;0;15.10
43;"Ginkgo Biloba 30Cp Catarinense";7896023743009;0;18.91
43;"Ovomaltine Rocks 40Gr";7897309408421;13;4.59
43;"Meia P/Coto Orthopauher Univ G";7898415014117;0;179.85
43;"Meia P/Coto Orthopauher Univ M";7898415014100;0;172.35
43;"Apoio Plantar P/Metat Tam.u";7898415010232;0;58.29
43;"Prot P/Calcanhar Revita 6 Em 1";7898529518266;0;60.67
43;"Disposit P/Incontin Uropauher";7898415018511;0;130.59
43;"Calcanheira Pauhersupport G";7898415016135;0;126.89
43;"Calcanheira Pauhersupport M";7898415016128;0;139.89
43;"Calcanheira Pauhersupport P";7899947303274;0;132.49
43;"Tipoia Velpeau Hidr Bilat Gg";7898336434568;0;68.89
43;"Cadeira Rodas Cds 101 Raiada";7898207470022;0;666.74
43;"Sapatilha Descart Branco C/100";7898944081253;0;12.01
43;"Equipo Macro Inj.lateral";7898547241191;0;2.89
43;"Ozempic 1Mg + 4 Ag Novofin 4Mm";7897705202586;3;1,056.48
43;"Cl Ciprofloxacino 500Mg C14Cp";7897595636195;0;24.16
43;"Mesalazina 400Mg 30Cp Rev Prat";7899547503418;0;85.08
43;"Traum Retard 100Mg C/10Cp Rev";7896181929178;0;72.68
43;"Bota Imobilizadora Robofoot P";7891746034106;0;299.90
43;"Vivacita Vit D3 1000Ui 60Caps";7899090159087;65;24.90
43;"Plenance 20Mg 90Cp";7896094208865;0;213.97
43;"Calha Ant Equino Dil Dir.37/39";7899021814900;0;236.81
43;"Calha Ant Equino Dil Esq.39/41";7899021814955;0;236.81
43;"Calha Ant Equino Dil Esq.37/39";7899021814948;0;236.81
43;"Calha Ant Equino Dil Esq.41/44";7899021814962;0;236.81
43;"Umidificador Techline 3L";840646004846;0;169.90
43;"Abs P/ Seios Avent C/24";8710103867654;2;29.90
43;"Chup Avent Ultr Soft 0A6M Azul";8710103873051;0;38.79
43;"Chup Avent Ult Soft 6A18M Azul";8710103873112;0;38.79
43;"Chup Avent Ultsoft 6A18M Lilas";8710103873143;0;38.79
43;"Chup Avent Ultsoft 0A6M Lilas";8710103873082;0;38.59
43;"Chup Avent 0 A 6M Azul Dino";8710103873204;0;33.49
43;"Chup Avent Ultra-Air 0A6M Rosa";8710103873259;0;26.60
43;"Mam Avent 260Ml Classic Azul";8710103859604;0;52.49
43;"Bota Imobilizadora Rob Curta P";7891746034076;0;297.39
43;"Kit Achilles Robofoot G Salvap";7891746042484;0;62.79
43;"Impere 5Mg C 30Cp";7894916512718;0;118.46
43;"Sof D 7.000Ui 8Caps";7891158104060;0;28.56
43;"Sof D 10.000Ui 4Caps";7891158104091;0;28.78
43;"Sof D 5.000Ui 30Caps";7891158104046;0;67.56
43;"Eucerin Hf Elastic F15 Dia 50G";4005900520456;0;252.99
43;"Paracetamol 750Mg 20Cp Lg Pra";7899547531251;6;11.88
43;"Esmalt Crem Col 7Ml Mauve Urb";7899706165099;3;3.79
43;"Esmalt Crem Col 7Ml Areia Sm";7899706165082;0;3.89
43;"Esmalt Crem Col 7Ml Nariz De P";7899706165112;3;4.19
43;"Esmalt Crem Col 7Ml Piment Ros";7899706165136;0;4.48
43;"Loratadina 1Mg/Ml 100Ml Prati";7898148294473;0;16.80
43;"Agua Micelar Nive Expert 125Ml";42355014;0;22.69
43;"Prot P/Joanete Siligel Pod G";7898415018658;0;73.49
43;"Monit Pressao Autom Omron Elit";073796713089;0;336.59
43;"Thicken Up Clear - 1,2G Sache";7613033539695;0;2.89
43;"Avene Cicalfat Labio Baum 10Ml";3282770101263;0;36.49
43;"Cicatric Agua M Limp 200Ml+Alg";7898636191444;0;19.99
43;"Atadura Crepe 10Cmx1,8M Sanfar";7898060039046;0;1.89
43;"Atadura Crepe 12Cmx1,8M Sanfar";7898060039053;0;2.29
43;"Atadura Crepe 15Cmx1,8M Sanfar";7898060039060;0;2.89
43;"Des Nivea Aer Fresh Msc 12P50%";4005900662064;0;22.49
43;"Sab Nivea 90G C/2 Cream Care";4005900602824;0;4.79
43;"Olanzapina 5Mg 30Cp C1 Actavis";7898146827826;0;112.41
43;"Desoges 75Mg 28Cp G Neoquim";7896714255019;0;23.08
43;"Dprev Todo Dia 400Ui Gts 10Ml";7896317913583;0;31.37
43;"Lencol Desc.s/Elast Hn C/10";7898944081949;0;26.29
43;"Seringa Desc.s/Ag Luer Lock";7898259495905;0;2.29
43;"Seringa Desc.s/Ag10Cc S.r Slip";7898259490702;0;1.69
43;"Foxis 200Mg C 15Caps C1";7896658028090;0;48.55
43;"Tornozeleira Airc Tam.u Dir";7891746605405;0;377.49
43;"Antisep Buc Colg Winter 250Ml";7891024041109;2;13.49
43;"Esc Dent Colg 360 Total 12 C 2";7509546072531;0;25.63
43;"Sh Dove Oleo Mic 400Ml+Co200Ml";7891150060500;0;17.16
43;"Des Dove Aer 150Ml Fem Lava E Flo B";7891150063747;0;14.69
43;"Des Dove Aer 150Ml Fem Matcha Fl Sak";7791293038155;0;14.69
43;"Clo Tansulosina 0,4Mg 60Cp Ems";7896004761824;3;156.60
43;"Zolpidem 10Mg 30Cp Ems";7896004767130;13;53.60
43;"Clor Pioglitazon 45Mg 30Cp Tor";8902220109865;0;174.55
43;"Zider 10Mg C 120Cp C1";7896094209183;0;98.98
43;"Bota Imobilizadora Rob Curta G";7891746034090;0;307.79
43;"Faixa Orto Confort Gestant Peq";7891746185037;0;131.67
43;"Faixa Orto Confort Gestant Med";7891746185044;0;131.67
43;"Faixa Orto Confort Gestant Gr";7891746185051;0;139.69
43;"Listerine Night Reset 200Ml";7891010246358;0;20.19
43;"Listerine Night Reset 400Ml";7891010246372;0;25.09
43;"Tinta S/Amonia 100 Preto Amend";7896852619575;0;26.39
43;"Tint Amend 110 Pret.azul";7896852619582;0;26.39
43;"Tint Amend 670 Chocolat";7896852619698;0;26.39
43;"Tint Amend 770 Louro.med";7896852620908;0;26.39
43;"Tint Amend 530 Cast.cl.d";7896852619780;0;26.39
43;"Color Cr 7.47 Canela Amend";7896852619490;0;26.09
43;"Ampicilina 50Mg/Ml 150Ml Prati";7898148290710;0;30.80
43;"Cortigen 10Mg Creme 20G";7896006214557;0;18.87
43;"Acnen 50Mg Gel 20G";7896006213710;0;23.52
43;"Andador De Aluminio Mercur";7896342452774;0;269.99
43;"Palmilha Orthop 36/37 Sob Gel";7898415011925;0;104.59
43;"Quetiapina 100Mg 30Cp Merck C1";7891721030048;0;284.67
43;"Gel Fix Bozzano Brilh Inc 300G";7891350034844;2;15.09
43;"Protect D 50Mg Inf 10 Gomas";7896112401308;0;44.90
43;"Mirena 52Mg";7891106907507;0;1,250.59
43;"Ampola Pant Unidas Cach 15M C3";7500435142144;0;26.59
43;"Cond Leave In Unid Cach 170Ml";7500435142281;0;37.49
43;"Geleia Pant Na Unid Cach 225Ml";7500435142298;0;30.19
43;"Aparelho Venus3 Simply";7702018265619;0;6.79
43;"Clonazepam 2Mg 30Cp Nova Qui";7895296055024;0;16.77
43;"Clexane Safetylock 40Mg C/6 Se";7891058004460;0;422.18
43;"Rp Plenitud Active Mulh G/Xg";7896007550036;0;49.82
43;"Batom 12 Violeta Dailus";7894222000343;0;9.87
43;"Batom - 24 Rosa Antigo Dailus";7894222000404;0;9.87
43;"Batom - 74 Beringela Dailus";7894222001265;0;9.87
43;"Base Soft 10 Marrom Cl Dailus";7894222008011;0;26.35
43;"Caneta Delineadora  Cat Dailus";7894222030050;0;24.84
43;"Delineador Liquido Cat Dailus";7894222020532;0;19.42
43;"Lapiseira Chanfrada Cat Dailus";7894222021614;0;14.40
43;"Mascara P/ Cilios Ext Long 7Ml";7894222020617;0;23.43
43;"Mascara P Cilios Efe Bonec 7Ml";7894222020648;0;23.43
43;"Esm 1030 So Vim Pela Comd Dail";7894222021676;0;5.76
43;"Addera D3 50.000Ui 10Cap";7897322709765;0;230.09
43;"Sayana 160Mg/Ml 0,65Ml Susp";7891045032292;0;50.94
43;"Sh Palm Nat Rep Completa 350Ml";7891024171400;0;9.09
43;"Bepantol Derma Tq Seco Cr 30G";7891106913522;3;28.90
43;"Acebrofilin 50Mg/5Ml Xpe 120Ml";7896523209111;0;30.34
43;"Kit Inf Sereia Sh+Cond+Adesivo";7898005719736;0;24.99
43;"Kit Inf Batman E Robin Sh+Cond";7898005719668;0;23.99
43;"Sab Inf Bebe Nat 230Ml Micelar";7898005719477;0;13.19
43;"Loc Inf Bebe Nat Micelar 230Ml";7898005718968;0;15.29
43;"Esogastro Ibp 500G C/56Cap 14D";7894916512558;0;346.91
43;"Mirtazapina 15Mg C 28Cp Novc1";7897595635525;0;57.97
43;"Invega Sustenna 100Mg/Ml 1 Ser";7896212424153;0;2,297.77
43;"Amox+Clav 500+125Mg 30Cp San";7897595637161;0;132.99
43;"Mas.p/Cilios May Total Temp La";"4004155452256 ";0;83.99
43;"Olanzapina 5Mg 30Cp G Ems C1";7896004759807;0;259.81
43;"Dprev Calcio Cp Rev C 60Cp";7898430192012;0;103.51
43;"Mobi 2 40Mg C 30Cp Rev";7898430192005;0;84.28
43;"Anafranil 25Mg C 60 Drg C1";7896261020559;0;137.98
43;"Mam Kuka 330Ml Natu.big Orto Branc";7896000615954;0;24.99
43;"Biotina Stem 60Cp";7898323762247;0;31.92
43;"Gabapentina 400Mg 30Cp Prati";7899547514377;0;77.27
43;"Joint C 30Cp";7899850900515;0;200.56
43;"Skinceuticals C E Serum 30Ml";7899706140942;0;399.99
43;"Sh Bombar Inoar 1Lt";7898581089896;0;22.93
43;"Apispray 30Ml";7896663300310;0;9.89
43;"Cond Pantene 175Ml Rep Rejuvene";7500435125437;0;17.89
43;"Colchao Ortop.alivio Pressao";7898952570114;0;592.59
43;"Alz 10Mg C 60Cp C1";7896676432503;0;83.91
43;"Mind 20Mg C 30Cp C1";7896112400592;0;172.02
43;"Regressa 16Mg C 30Caps Dura C1";7896658029240;0;176.77
43;"Losartana+Hctz 100 25Mg 30C Eu";7891317445294;0;70.67
43;"Liberfem 2Mg C 21Cp";7892953003381;0;42.82
43;"Eucerin Locao Ph5 Pump 400Ml";4005900238900;0;119.09
43;"Complexo B C/100Cp Sundown";030768456252;0;58.88
43;"Almofad Assent Oval C/Orificio";7891746940100;0;66.59
43;"Colete Jewet Ortocenter Gg";7898422289164;0;323.96
43;"Estabilizador Tornoz Hidr G";7898336431383;0;41.19
43;"Tipoia Brim Hidro Bilateral G";7898336434599;0;30.39
43;"Tipoia Brim Hidro Bilateral M";7898336434582;0;30.39
43;"Tipoia Brim Hidro Bilateral P";7898336434575;0;30.39
43;"Ortese Punho Long Hidr Conf G";7898336437415;0;59.79
43;"Ortese Punho Long Hidr Conf P";7898336437392;0;69.89
43;"Colete Putti Baix Elast Hid M";7898336431833;0;191.69
43;"Colete Putti Alto Elast Hid G";7898336431802;0;191.69
43;"Colete Putti Alto Elast Hid M";7898336431796;0;191.69
43;"Ortese Punh Long Conf Esq G";7898336437446;0;60.99
43;"Ortese Punh Long Conf Esq M";7898336437439;0;60.99
43;"Ortese Punh Long Conf Esq P";7898336437422;0;60.99
43;"Colete Putti Baixo Mod Ortoc";7898422281359;0;203.79
43;"Colete Putti Baixo Mod Ortoc G";7898422281373;0;148.01
43;"Colete Putti Baixo Mod Ort Gg";7898422281380;0;148.01
43;"Colete Jewet Ortocenter P";7898422281793;0;460.09
43;"Colete Jewet Ortocenter M";7898422281809;0;437.59
43;"Colete Jewet Ortocenter G";7898422281816;0;456.89
43;"Imobilizador Torn M Fisiotenso";7890000102001;0;58.40
43;"Faixa Abdominal Elast Ortoc P";7898422289409;0;77.29
43;"Faixa Abdom Elast 4 Paineis P";7898422289485;0;78.06
43;"Oliva P/Esteto Missouri C/02";7899524405001;0;2.29
43;"Massageador G-Tech Magnet Plus";7898301053312;0;227.59
43;"Ringer C/Lactato Bolsa  500Ml";7896137651023;0;4.69
43;"Luva Cir New Hand Esteril 6,5";7896775314670;0;3.29
43;"Sering Desc S/Ag 3Cc Luer Lock";7898283815083;0;0.99
43;"Sering Desc S/Ag 5Cc Luer Slip";7898259490504;0;1.19
43;"Camp Operat America 45X50 C/50";7898488470056;0;124.79
43;"Fita Metrica Incoterm 1,5M";7898360234943;0;26.69
43;"Semble Collagen+ C30 Saches 5G";7896658034138;0;153.79
43;"Condicionador Murumuru 1L";7898610373231;0;57.68
43;"Cond Murumuru 300Ml Haskell";7898610373002;0;39.29
43;"Cond Murumuru 500Ml Haskell";7898610373019;0;36.12
43;"Manteiga Hidrat Murumuru 1Kg";7898610373248;0;57.68
43;"Mant Hidrat Murumuru 250Gr";7898610373026;0;30.79
43;"Mant Hidrat Murumuru 500Gr";7898610373033;0;36.12
43;"Polpa Cr Murumuru 150Gr Haskel";7898610373040;0;31.50
43;"Kit Sh+Cond+Mas Murumuru";7898610373156;0;58.94
43;"Nivea Q10 Ant Olhos Plus 15Gr";4005900418777;0;53.69
43;"Asepxia Maq Po Cor Marrom 10G";7898636190768;0;40.79
43;"Asepxia Maq Po Cor Marfim 10G";7898636190720;0;40.79
43;"Prot Solar Fac.photoage Fps 50";7895389127140;0;86.79
43;"Tala Dedo Em Martelo Pequeno";7891746479037;0;79.69
43;"Tala Dedo Em Martelo Medio";7891746479044;0;75.79
43;"Tala Dedo Em Martelo Grande";7891746479051;0;79.19
43;"Bota Imobiliz Curta Medio Rob";7891746034083;0;297.09
43;"Photoderm Aquafl Fp50+Doura";3401561197654;0;64.09
43;"Chup Mam Sayings 6+ Boys C/2";9001616698231;0;48.59
43;"Chup Mam Sayings 6+ Girls C/2";9001616698245;0;54.59
43;"Esc Den Inf Mam Massag Boy";9001616705172;0;19.99
43;"Esc Den Inf Mam Massag Girl";9001616705182;0;21.89
43;"Colete Masculino Curto P";7899776139105;0;136.09
43;"Colete Masculino Curto M";7899776139112;0;136.09
43;"Colete Masculino Curto G";7899776139129;0;136.09
43;"Colete Masculino Curto Gg";7899776139136;0;136.09
43;"Mesacol 250Mg 15 Supositorios";7896641808777;0;64.75
43;"Gel Fix Bozzan Esti Azul 230Gr";7891350034912;0;7.69
43;"Calha Anti Equino Dir.41/44";7899021814924;0;236.81
43;"Calha Anti Equino Dir.39/41";7899021814917;0;236.81
43;"Citoneurin 5000 90Drg";7891721201813;0;214.87
43;"Meia Pantur.sigv 20-30 Norm Gg";7898270151811;0;275.99
43;"Longivit Cifarm Sol Oral 240Ml";7898495609203;0;24.16
43;"Bio Gummy Vitamina D C30 Gomas";0606529952945;0;29.90
43;"Bio Gummy Colágeno 30 Gomas";606529952969;0;29.90
43;"Bio Gummy Fibras 30 Gomas";0606529952976;0;29.90
43;"Abs Clin Prot.dia L15P12";7898067951389;4;4.09
43;"Tamisa 15 0,06Mg C 28Cp";7891317003067;0;21.91
43;"Abs Clin Suave S/Abas C/8";7898067951358;0;18.09
43;"Sh Phytoervas 250Mlcont De Ole";7896044954972;0;24.69
43;"Chupeta Sayings Gilrls 6 Meses";9001616698248;0;53.99
43;"Esc Den Inf Mam Massag Azul";9001616705175;0;20.89
43;"Cr Den Sorriso Tripa Limp 70G";7891528029498;0;2.79
43;"Tint Coreton Ind 6.1 Lour.escu";7896000716712;0;10.69
43;"Shampoo Murumuru 300Ml Haskell";7898610372982;0;29.99
43;"Tiras Onetouch Select Plus 25U";7613427025704;0;74.78
43;"Hidr Nivea 145G";4005900408891;0;31.44
43;"Colar Philadelphia Org-Medio";7891746059147;0;245.47
43;"Colar Philadelphia Org-Grande";7891746059154;0;245.47
43;"Gel Fix Bozzan Esti Inc 230G";7891350034882;0;7.79
43;"Zyad Diario 5Mg C 30Cp Rev";7896658034220;0;59.03
43;"Kit Nebulizad Infantil G-Tech";7898301059888;0;19.90
43;"Kit Nebulizador Adulto G-Tech";7898301059871;0;19.90
43;"Concardio 2,5Mg C/100Cp";7894916512510;0;173.47
43;"Oleo Girassol 200Ml Farmax";7896902210998;0;12.69
43;"Hidradeep Calm 400G";7896658033438;0;132.39
43;"Escova De Dente Infantil Kids";7898745628749;0;16.75
43;"Hair Spray Gloss 300Ml";7896046716219;0;24.19
43;"Klavie Clinical Loc Hid 390Ml";7897129304255;0;159.90
43;"Po Desc Ametista 50G";7896046716936;0;11.34
43;"Po Desc Ametista 20G";7896046716943;0;6.76
43;"Planta Gold 5G C 30 Saches";7898277712886;3;53.00
43;"Deo Colonia Giovanna Baby 50Ml";7896044952770;0;43.77
43;"Deo Col Giovann Bab Candy 50Ml";7896044953524;0;43.77
43;"Septam 875+125Mg C 14Cp Rev";7899824401147;0;122.14
43;"Septam 200+50Mg Po Sus Or 15G";7899824401130;0;93.74
43;"Septam 200+50Mg Po Sus Or 30G";7899824401123;0;155.41
43;"Gliclazida 60Mg C 60Cp Legrand";7894916340458;0;71.87
43;"Gliclazida 60Mg C/30Cp Legrand";7894916149181;0;39.93
43;"Gliclazida 30Mg C 60Cp Legrand";7894916145336;0;33.46
43;"Gliclazida 30Mg C 30Cp Legrand";7894916149174;0;19.97
43;"Itraconazol 100Mg 15Cp Legrand";7894916141000;0;102.02
43;"Kinesio Sports Bege 5Cmx5M";7898611590422;0;44.69
43;"Arnilivium Gel 45 Gramas";7898927111298;0;38.90
43;"Milnutri Profutura 800G";7891025114185;0;50.59
43;"Mam Mam 320Ml Easy Start Boys";9001616691584;0;99.39
43;"Cr Trat Novex 1Kg Sup Babosao";7896013567097;0;16.99
43;"Esm Colorama Gel Nude Desejo";7899706171274;0;7.28
43;"Vivace Bleu 30Caps";7898168001617;0;138.60
43;"Deaten C 30Caps";7899824401116;0;115.51
43;"Cr Revit Hialur Dia Fps20 50Ml";7899706171601;2;57.79
43;"Memoriol C 60Cp";7897851259984;0;75.51
43;"Vivacita Gold Regenerex 30Caps";7898303263511;14;49.90
43;"Atenolol+Clort 100/25Mg 30Cp";7896004709147;0;38.20
43;"Montelucaste 5Mg 30Cp Medquim";7896862990664;0;36.82
43;"Montelucaste 4Mg 30Cp Medquim";7896862990558;0;43.73
43;"Vult Batom Lip3 Faze 1,8G Prov";7899852009254;0;19.50
43;"Vult Batom Surpreender 1,8G";7899852009247;0;19.50
43;"Vult Batom Lip3 Luta 1,8G Prov";7899852009285;0;19.50
43;"Vult Batom Lip3 Caus 1,8G Prov";7899852009278;0;24.89
43;"Amp Pant 15Ml C/3 Desmaia Cab";7500435141697;0;26.59
43;"Pres Jontex Pele Com Pele C/2";7891035990441;3;13.39
43;"Pres Jontex Pele Com Pele C/4";7891035990458;4;24.59
43;"Cr Nivea Fac Noturno 100G";42389248;2;26.19
43;"Choc Hersheys Cookie Creme 20G";7898292888764;0;1.46
43;"Kit Gel Dental Lilica 50G L3P2";7891055814819;0;8.19
43;"Hidra Ativ De Cachos Coc 300Ml";7898623953017;0;6.79
43;"Risedronato Sod 150Mg 1Cp Alt";7898569763916;2;100.51
43;"Cinta Cintura Alta S/Pernas";7899776104592;0;166.29
43;"Cinta Cint Alta S/Pern Abert";7899776104608;0;166.29
43;"Oleo De Limao Sic G Oils 250Ml";1001071167;0;43.81
43;"Oleo Musquee Rosa Mosquet 50Ml";7896083411603;3;56.90
43;"Losartana Pot 100Mg C 30Cp Ger";7896004723655;0;31.69
43;"Maxalgina Sol Oral 500Mg 20Ml";7898133131011;10;3.66
43;"Kit Sh+Cond Liso Def Mur 200Ml";7896279112741;0;10.45
43;"Kit Sh+Cond Cach Def Mur 250Ml";7896279112758;0;10.45
43;"Kit Sh+Cond Ant Friz Mur 250Ml";7896279112901;0;10.45
43;"Kit Sh+Cond Ant Queb Mur 250Ml";7896279117142;0;10.79
43;"Kit Sh+Cond Oleo Argan 250Ml";7896279112963;0;10.45
43;"Esc Den Inf Gum Lion";070942001816;0;10.59
43;"Vult Batom Lip3 Vencer 1,8G";7899852009261;0;19.50
43;"Vult Batom Liq Glitt Energy 4G";7899852003887;0;20.37
